route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
102,32,25991_0_0,0,Рясне-2 (655),25991,5802,0,0
102,32,25991_0_1,1,Санта Барбара (459),25991,5801,0,0
102,32,25991_1_0,0,Рясне-2 (655),25991,5802,0,0
102,32,25991_1_1,1,Санта Барбара (459),25991,5801,0,0
102,32,25991_2_0,0,Рясне-2 (655),25991,5802,0,0
102,32,25991_2_1,1,Санта Барбара (459),25991,5801,0,0
102,32,25991_3_0,0,Рясне-2 (655),25991,5802,0,0
102,32,25991_3_1,1,Санта Барбара (459),25991,5801,0,0
102,32,25991_4_0,0,Рясне-2 (655),25991,5802,0,0
102,32,25992_0_0,0,Рясне-2 (655),25992,5802,0,0
102,32,25992_0_1,1,Санта Барбара (459),25992,5801,0,0
102,32,25992_1_0,0,Рясне-2 (655),25992,5802,0,0
102,32,25992_1_1,1,Санта Барбара (459),25992,5801,0,0
102,32,25992_2_0,0,Рясне-2 (655),25992,5802,0,0
102,32,25992_2_1,1,Санта Барбара (459),25992,5801,0,0
102,32,25992_3_0,0,Рясне-2 (655),25992,5802,0,0
102,32,25992_3_1,1,Санта Барбара (459),25992,5801,0,0
102,32,25993_0_0,0,Рясне-2 (655),25993,5802,0,0
102,32,25993_0_1,1,Санта Барбара (459),25993,5801,0,0
102,32,25993_1_0,0,Рясне-2 (655),25993,5802,0,0
102,32,25993_1_1,1,Санта Барбара (459),25993,5801,0,0
102,32,25993_2_0,0,Рясне-2 (655),25993,5802,0,0
102,32,25993_2_1,1,Санта Барбара (459),25993,5801,0,0
102,32,25993_3_0,0,Рясне-2 (655),25993,5802,0,0
102,32,25993_3_1,1,Санта Барбара (459),25993,5801,0,0
102,32,25994_0_0,0,Рясне-2 (655),25994,5802,0,0
102,32,25994_0_1,1,Санта Барбара (459),25994,5801,0,0
102,32,25994_1_0,0,Рясне-2 (655),25994,5802,0,0
102,32,25994_1_1,1,Санта Барбара (459),25994,5801,0,0
102,32,25994_2_0,0,Рясне-2 (655),25994,5802,0,0
102,32,25994_2_1,1,Санта Барбара (459),25994,5801,0,0
102,32,25994_3_0,0,Рясне-2 (655),25994,5802,0,0
102,32,25994_3_1,1,Санта Барбара (459),25994,5801,0,0
102,32,25995_0_1,1,Санта Барбара (459),25995,5801,0,0
102,32,25995_1_0,0,Рясне-2 (655),25995,5802,0,0
102,32,25995_1_1,1,Санта Барбара (459),25995,5801,0,0
102,32,25995_2_0,0,Рясне-2 (655),25995,5802,0,0
102,32,25995_2_1,1,Санта Барбара (459),25995,5801,0,0
102,32,25995_3_0,0,Рясне-2 (655),25995,5802,0,0
102,32,25995_3_1,1,Санта Барбара (459),25995,5801,0,0
102,32,25995_4_0,0,Рясне-2 (655),25995,5802,0,0
102,32,25996_0_1,1,Санта Барбара (459),25996,5801,0,0
102,32,25996_1_0,0,Рясне-2 (655),25996,5802,0,0
102,32,25996_1_1,1,Санта Барбара (459),25996,5801,0,0
102,32,25996_2_0,0,Рясне-2 (655),25996,5802,0,0
102,32,25996_2_1,1,Санта Барбара (459),25996,5801,0,0
102,32,25996_3_0,0,Рясне-2 (655),25996,5802,0,0
102,32,25996_3_1,1,Санта Барбара (459),25996,5801,0,0
102,32,25996_4_0,0,Рясне-2 (655),25996,5802,0,0
102,32,25996_4_1,1,Санта Барбара (459),25996,5801,0,0
102,32,25997_0_1,1,Санта Барбара (459),25997,5801,0,0
102,32,25997_1_0,0,Рясне-2 (655),25997,5802,0,0
102,32,25997_1_1,1,Санта Барбара (459),25997,5801,0,0
102,32,25997_2_0,0,Рясне-2 (655),25997,5802,0,0
102,32,25997_2_1,1,Санта Барбара (459),25997,5801,0,0
102,32,25997_3_0,0,Рясне-2 (655),25997,5802,0,0
102,32,25997_3_1,1,Санта Барбара (459),25997,5801,0,0
102,32,25997_4_0,0,Рясне-2 (655),25997,5802,0,0
102,32,25997_4_1,1,Санта Барбара (459),25997,5801,0,0
102,32,25998_0_1,1,Санта Барбара (459),25998,5801,0,0
102,32,25998_1_0,0,Рясне-2 (655),25998,5802,0,0
102,32,25998_1_1,1,Санта Барбара (459),25998,5801,0,0
102,32,25998_2_0,0,Рясне-2 (655),25998,5802,0,0
102,32,25998_2_1,1,Санта Барбара (459),25998,5801,0,0
102,32,25998_3_0,0,Рясне-2 (655),25998,5802,0,0
102,32,25998_3_1,1,Санта Барбара (459),25998,5801,0,0
102,32,25998_4_0,0,Рясне-2 (655),25998,5802,0,0
102,32,25998_4_1,1,Санта Барбара (459),25998,5801,0,0
102,32,25999_0_1,1,Санта Барбара (459),25999,5801,0,0
102,32,25999_1_0,0,Рясне-2 (655),25999,5802,0,0
102,32,25999_1_1,1,Санта Барбара (459),25999,5801,0,0
102,32,25999_2_0,0,Рясне-2 (655),25999,5802,0,0
102,32,25999_2_1,1,Санта Барбара (459),25999,5801,0,0
102,32,25999_3_0,0,Рясне-2 (655),25999,5802,0,0
102,32,25999_3_1,1,Санта Барбара (459),25999,5801,0,0
102,32,25999_4_0,0,Рясне-2 (655),25999,5802,0,0
102,32,26000_0_1,1,Санта Барбара (459),26000,5801,0,0
102,32,26000_1_0,0,Рясне-2 (655),26000,5802,0,0
102,32,26000_1_1,1,Санта Барбара (459),26000,5801,0,0
102,32,26000_2_0,0,Рясне-2 (655),26000,5802,0,0
102,32,26000_2_1,1,Санта Барбара (459),26000,5801,0,0
102,32,26000_3_0,0,Рясне-2 (655),26000,5802,0,0
102,32,26000_3_1,1,Санта Барбара (459),26000,5801,0,0
102,32,26000_4_0,0,Рясне-2 (655),26000,5802,0,0
102,32,26000_4_1,1,Санта Барбара (459),26000,5801,0,0
102,32,26001_0_1,1,Санта Барбара (459),26001,5801,0,0
102,32,26001_1_0,0,Рясне-2 (655),26001,5802,0,0
102,32,26001_1_1,1,Санта Барбара (459),26001,5801,0,0
102,32,26001_2_0,0,Рясне-2 (655),26001,5802,0,0
102,32,26001_2_1,1,Санта Барбара (459),26001,5801,0,0
102,32,26001_3_0,0,Рясне-2 (655),26001,5802,0,0
102,32,26001_3_1,1,Санта Барбара (459),26001,5801,0,0
102,32,26001_4_0,0,Рясне-2 (655),26001,5802,0,0
102,32,26001_4_1,1,Санта Барбара (459),26001,5801,0,0
102,32,26002_0_1,1,Санта Барбара (459),26002,5801,0,0
102,32,26002_1_0,0,Рясне-2 (655),26002,5802,0,0
102,32,26002_1_1,1,Санта Барбара (459),26002,5801,0,0
102,32,26002_2_0,0,Рясне-2 (655),26002,5802,0,0
102,32,26002_2_1,1,Санта Барбара (459),26002,5801,0,0
102,32,26002_3_0,0,Рясне-2 (655),26002,5802,0,0
102,32,26002_3_1,1,Санта Барбара (459),26002,5801,0,0
102,32,26002_4_0,0,Рясне-2 (655),26002,5802,0,0
102,32,26003_0_1,1,Санта Барбара (459),26003,5801,0,0
102,32,26003_1_0,0,Рясне-2 (655),26003,5802,0,0
102,32,26003_1_1,1,Санта Барбара (459),26003,5801,0,0
102,32,26003_2_0,0,Рясне-2 (655),26003,5802,0,0
102,32,26003_2_1,1,Санта Барбара (459),26003,5801,0,0
102,32,26003_3_0,0,Рясне-2 (655),26003,5802,0,0
102,32,26003_3_1,1,Санта Барбара (459),26003,5801,0,0
102,32,26003_4_0,0,Рясне-2 (655),26003,5802,0,0
102,32,26004_0_1,1,Санта Барбара (459),26004,5801,0,0
102,32,26004_1_0,0,Рясне-2 (655),26004,5802,0,0
102,32,26004_1_1,1,Санта Барбара (459),26004,5801,0,0
102,32,26004_2_0,0,Рясне-2 (655),26004,5802,0,0
102,32,26004_2_1,1,Санта Барбара (459),26004,5801,0,0
102,32,26004_3_0,0,Рясне-2 (655),26004,5802,0,0
102,32,26004_3_1,1,Санта Барбара (459),26004,5801,0,0
102,32,26004_4_0,0,Рясне-2 (655),26004,5802,0,0
117,224,26005_0_0,0,Варшавська (612),26005,3800,0,0
117,224,26005_0_1,1,Рудно. Семінарія (1129),26005,3801,0,0
117,224,26005_1_0,0,Варшавська (612),26005,3800,0,0
117,224,26005_1_1,1,Рудно. Семінарія (1129),26005,3801,0,0
117,224,26005_2_0,0,Варшавська (612),26005,3800,0,0
117,224,26005_2_1,1,Рудно. Семінарія (1129),26005,3801,0,0
117,224,26005_3_0,0,Варшавська (612),26005,3800,0,0
117,224,26005_3_1,1,Рудно. Семінарія (1129),26005,3801,0,0
117,224,26005_4_0,0,Варшавська (612),26005,3800,0,0
117,224,26005_4_1,1,Рудно. Семінарія (1129),26005,3801,0,0
117,224,26005_5_0,0,Варшавська (612),26005,3800,0,0
117,224,26005_5_1,1,Рудно. Семінарія (1129),26005,3801,0,0
117,224,26006_0_0,0,Варшавська (612),26006,3800,0,0
117,224,26006_0_1,1,Рудно. Семінарія (1129),26006,3801,0,0
117,224,26006_1_0,0,Варшавська (612),26006,3800,0,0
117,224,26006_1_1,1,Рудно. Семінарія (1129),26006,3801,0,0
117,224,26006_2_0,0,Варшавська (612),26006,3800,0,0
117,224,26006_2_1,1,Рудно. Семінарія (1129),26006,3801,0,0
117,224,26006_3_0,0,Варшавська (612),26006,3800,0,0
117,224,26006_3_1,1,Рудно. Семінарія (1129),26006,3801,0,0
117,224,26006_4_0,0,Варшавська (612),26006,3800,0,0
117,224,26006_4_1,1,Рудно. Семінарія (1129),26006,3801,0,0
117,224,26006_5_0,0,Варшавська (612),26006,3800,0,0
117,224,26006_5_1,1,Рудно. Семінарія (1129),26006,3801,0,0
117,224,26007_0_0,0,Варшавська (612),26007,3800,0,0
117,224,26007_0_1,1,Рудно. Семінарія (1129),26007,3801,0,0
117,224,26007_1_0,0,Варшавська (612),26007,3800,0,0
117,224,26007_1_1,1,Рудно. Семінарія (1129),26007,3801,0,0
117,224,26007_2_0,0,Варшавська (612),26007,3800,0,0
117,224,26007_2_1,1,Рудно. Семінарія (1129),26007,3801,0,0
117,224,26007_3_0,0,Варшавська (612),26007,3800,0,0
117,224,26007_3_1,1,Рудно. Семінарія (1129),26007,3801,0,0
117,224,26007_4_0,0,Варшавська (612),26007,3800,0,0
117,224,26007_4_1,1,Рудно. Семінарія (1129),26007,3801,0,0
117,224,26007_5_0,0,Варшавська (612),26007,3800,0,0
117,224,26007_5_1,1,Рудно. Семінарія (1129),26007,3801,0,0
117,224,26008_0_0,0,Варшавська (612),26008,3800,0,0
117,224,26008_0_1,1,Рудно. Семінарія (1129),26008,3801,0,0
117,224,26008_1_0,0,Варшавська (612),26008,3800,0,0
117,224,26008_1_1,1,Рудно. Семінарія (1129),26008,3801,0,0
117,224,26008_2_0,0,Варшавська (612),26008,3800,0,0
117,224,26008_2_1,1,Рудно. Семінарія (1129),26008,3801,0,0
117,224,26008_3_0,0,Варшавська (612),26008,3800,0,0
117,224,26008_3_1,1,Рудно. Семінарія (1129),26008,3801,0,0
117,224,26008_4_0,0,Варшавська (612),26008,3800,0,0
117,224,26008_4_1,1,Рудно. Семінарія (1129),26008,3801,0,0
117,224,26008_5_0,0,Варшавська (612),26008,3800,0,0
117,224,26008_5_1,1,Рудно. Семінарія (1129),26008,3801,0,0
117,224,26009_0_1,1,Рудно. Семінарія (1129),26009,3801,0,0
117,224,26009_1_0,0,Варшавська (612),26009,3800,0,0
117,224,26009_1_1,1,Рудно. Семінарія (1129),26009,3801,0,0
117,224,26009_2_0,0,Варшавська (612),26009,3800,0,0
117,224,26009_2_1,1,Рудно. Семінарія (1129),26009,3801,0,0
117,224,26009_3_0,0,Варшавська (612),26009,3800,0,0
117,224,26009_3_1,1,Рудно. Семінарія (1129),26009,3801,0,0
117,224,26009_4_0,0,Варшавська (612),26009,3800,0,0
117,224,26009_4_1,1,Рудно. Семінарія (1129),26009,3801,0,0
117,224,26009_5_0,0,Варшавська (612),26009,3800,0,0
117,224,26009_5_1,1,Рудно. Семінарія (1129),26009,3801,0,0
117,224,26009_6_0,0,Варшавська (612),26009,3800,0,0
117,224,26010_0_1,1,Рудно. Семінарія (1129),26010,3801,0,0
117,224,26010_1_0,0,Варшавська (612),26010,3800,0,0
117,224,26010_1_1,1,Рудно. Семінарія (1129),26010,3801,0,0
117,224,26010_2_0,0,Варшавська (612),26010,3800,0,0
117,224,26010_2_1,1,Рудно. Семінарія (1129),26010,3801,0,0
117,224,26010_3_0,0,Варшавська (612),26010,3800,0,0
117,224,26010_3_1,1,Рудно. Семінарія (1129),26010,3801,0,0
117,224,26010_4_0,0,Варшавська (612),26010,3800,0,0
117,224,26010_4_1,1,Рудно. Семінарія (1129),26010,3801,0,0
117,224,26010_5_0,0,Варшавська (612),26010,3800,0,0
117,224,26010_5_1,1,Рудно. Семінарія (1129),26010,3801,0,0
117,224,26010_6_0,0,Варшавська (612),26010,3800,0,0
117,224,26011_0_1,1,Рудно. Семінарія (1129),26011,3801,0,0
117,224,26011_1_0,0,Варшавська (612),26011,3800,0,0
117,224,26011_1_1,1,Рудно. Семінарія (1129),26011,3801,0,0
117,224,26011_2_0,0,Варшавська (612),26011,3800,0,0
117,224,26011_2_1,1,Рудно. Семінарія (1129),26011,3801,0,0
117,224,26011_3_0,0,Варшавська (612),26011,3800,0,0
117,224,26011_3_1,1,Рудно. Семінарія (1129),26011,3801,0,0
117,224,26011_4_0,0,Варшавська (612),26011,3800,0,0
117,224,26011_4_1,1,Рудно. Семінарія (1129),26011,3801,0,0
117,224,26011_5_0,0,Варшавська (612),26011,3800,0,0
117,224,26011_5_1,1,Рудно. Семінарія (1129),26011,3801,0,0
117,224,26011_6_0,0,Варшавська (612),26011,3800,0,0
117,224,26012_0_1,1,Рудно. Семінарія (1129),26012,3801,0,0
117,224,26012_1_0,0,Варшавська (612),26012,3800,0,0
117,224,26012_1_1,1,Рудно. Семінарія (1129),26012,3801,0,0
117,224,26012_2_0,0,Варшавська (612),26012,3800,0,0
117,224,26012_2_1,1,Рудно. Семінарія (1129),26012,3801,0,0
117,224,26012_3_0,0,Варшавська (612),26012,3800,0,0
117,224,26012_3_1,1,Рудно. Семінарія (1129),26012,3801,0,0
117,224,26012_4_0,0,Варшавська (612),26012,3800,0,0
117,224,26012_4_1,1,Рудно. Семінарія (1129),26012,3801,0,0
117,224,26012_5_0,0,Варшавська (612),26012,3800,0,0
117,224,26012_5_1,1,Рудно. Семінарія (1129),26012,3801,0,0
117,224,26012_6_0,0,Варшавська (612),26012,3800,0,0
1007,32,26013_0_0,0,Провесінь (209),26013,23,0,0
1007,32,26013_0_1,1,Суботівська (177),26013,24,0,0
1007,32,26013_1_0,0,Провесінь (209),26013,23,0,0
1007,32,26013_1_1,1,Суботівська (177),26013,24,0,0
1007,32,26013_2_0,0,Провесінь (209),26013,23,0,0
1007,32,26013_2_1,1,Суботівська (177),26013,24,0,0
1007,32,26013_3_0,0,Провесінь (209),26013,23,0,0
1007,32,26013_3_1,1,Суботівська (177),26013,24,0,0
1007,32,26013_4_0,0,Провесінь (209),26013,23,0,0
1007,32,26013_4_1,1,Суботівська (177),26013,24,0,0
1007,32,26014_0_0,0,Провесінь (209),26014,23,0,0
1007,32,26014_0_1,1,Суботівська (177),26014,24,0,0
1007,32,26014_1_0,0,Провесінь (209),26014,23,0,0
1007,32,26014_1_1,1,Суботівська (177),26014,24,0,0
1007,32,26014_2_0,0,Провесінь (209),26014,23,0,0
1007,32,26014_2_1,1,Суботівська (177),26014,24,0,0
1007,32,26014_3_0,0,Провесінь (209),26014,23,0,0
1007,32,26014_3_1,1,Суботівська (177),26014,24,0,0
1007,32,26014_4_0,0,Провесінь (209),26014,23,0,0
1007,32,26014_4_1,1,Суботівська (177),26014,24,0,0
1007,32,26015_0_0,0,Провесінь (209),26015,23,0,0
1007,32,26015_0_1,1,Суботівська (177),26015,24,0,0
1007,32,26015_1_0,0,Провесінь (209),26015,23,0,0
1007,32,26015_1_1,1,Суботівська (177),26015,24,0,0
1007,32,26015_2_0,0,Провесінь (209),26015,23,0,0
1007,32,26015_2_1,1,Суботівська (177),26015,24,0,0
1007,32,26015_3_0,0,Провесінь (209),26015,23,0,0
1007,32,26015_3_1,1,Суботівська (177),26015,24,0,0
1007,32,26015_4_0,0,Провесінь (209),26015,23,0,0
1007,32,26015_4_1,1,Суботівська (177),26015,24,0,0
1007,32,26016_0_0,0,Провесінь (209),26016,23,0,0
1007,32,26016_0_1,1,Суботівська (177),26016,24,0,0
1007,32,26016_1_0,0,Провесінь (209),26016,23,0,0
1007,32,26016_1_1,1,Суботівська (177),26016,24,0,0
1007,32,26016_2_0,0,Провесінь (209),26016,23,0,0
1007,32,26016_2_1,1,Суботівська (177),26016,24,0,0
1007,32,26016_3_0,0,Провесінь (209),26016,23,0,0
1007,32,26016_3_1,1,Суботівська (177),26016,24,0,0
1007,32,26016_4_0,0,Провесінь (209),26016,23,0,0
1007,32,26016_4_1,1,Суботівська (177),26016,24,0,0
1007,32,26017_0_0,0,Провесінь (209),26017,23,0,0
1007,32,26017_0_1,1,Суботівська (177),26017,24,0,0
1007,32,26017_1_0,0,Провесінь (209),26017,23,0,0
1007,32,26017_1_1,1,Суботівська (177),26017,24,0,0
1007,32,26017_2_0,0,Провесінь (209),26017,23,0,0
1007,32,26017_2_1,1,Суботівська (177),26017,24,0,0
1007,32,26017_3_0,0,Провесінь (209),26017,23,0,0
1007,32,26017_3_1,1,Суботівська (177),26017,24,0,0
1007,32,26017_4_0,0,Провесінь (209),26017,23,0,0
1007,32,26017_4_1,1,Суботівська (177),26017,24,0,0
1007,32,26018_0_1,1,Суботівська (177),26018,24,0,0
1007,32,26018_1_0,0,Провесінь (209),26018,23,0,0
1007,32,26018_1_1,1,Суботівська (177),26018,24,0,0
1007,32,26018_2_0,0,Провесінь (209),26018,23,0,0
1007,32,26018_2_1,1,Суботівська (177),26018,24,0,0
1007,32,26018_3_0,0,Провесінь (209),26018,23,0,0
1007,32,26018_3_1,1,Суботівська (177),26018,24,0,0
1007,32,26018_4_0,0,Провесінь (209),26018,23,0,0
1007,32,26018_4_1,1,Суботівська (177),26018,24,0,0
1007,32,26018_5_0,0,Провесінь (209),26018,23,0,0
1007,32,26019_0_1,1,Суботівська (177),26019,24,0,0
1007,32,26019_1_0,0,Провесінь (209),26019,23,0,0
1007,32,26019_1_1,1,Суботівська (177),26019,24,0,0
1007,32,26019_2_0,0,Провесінь (209),26019,23,0,0
1007,32,26019_2_1,1,Суботівська (177),26019,24,0,0
1007,32,26019_3_0,0,Провесінь (209),26019,23,0,0
1007,32,26019_3_1,1,Суботівська (177),26019,24,0,0
1007,32,26019_4_0,0,Провесінь (209),26019,23,0,0
1007,32,26019_4_1,1,Суботівська (177),26019,24,0,0
1007,32,26019_5_0,0,Провесінь (209),26019,23,0,0
1007,32,26020_0_1,1,Суботівська (177),26020,24,0,0
1007,32,26020_1_0,0,Провесінь (209),26020,23,0,0
1007,32,26020_1_1,1,Суботівська (177),26020,24,0,0
1007,32,26020_2_0,0,Провесінь (209),26020,23,0,0
1007,32,26020_2_1,1,Суботівська (177),26020,24,0,0
1007,32,26020_3_0,0,Провесінь (209),26020,23,0,0
1007,32,26020_3_1,1,Суботівська (177),26020,24,0,0
1007,32,26020_4_0,0,Провесінь (209),26020,23,0,0
1007,32,26020_4_1,1,Суботівська (177),26020,24,0,0
1007,32,26020_5_0,0,Провесінь (209),26020,23,0,0
1007,32,26021_0_1,1,Суботівська (177),26021,24,0,0
1007,32,26021_1_0,0,Провесінь (209),26021,23,0,0
1007,32,26021_1_1,1,Суботівська (177),26021,24,0,0
1007,32,26021_2_0,0,Провесінь (209),26021,23,0,0
1007,32,26021_2_1,1,Суботівська (177),26021,24,0,0
1007,32,26021_3_0,0,Провесінь (209),26021,23,0,0
1007,32,26021_3_1,1,Суботівська (177),26021,24,0,0
1007,32,26021_4_0,0,Провесінь (209),26021,23,0,0
1007,32,26021_4_1,1,Суботівська (177),26021,24,0,0
1007,32,26021_5_0,0,Провесінь (209),26021,23,0,0
1007,32,26022_0_1,1,Суботівська (177),26022,24,0,0
1007,32,26022_1_0,0,Провесінь (209),26022,23,0,0
1007,32,26022_1_1,1,Суботівська (177),26022,24,0,0
1007,32,26022_2_0,0,Провесінь (209),26022,23,0,0
1007,32,26022_2_1,1,Суботівська (177),26022,24,0,0
1007,32,26022_3_0,0,Провесінь (209),26022,23,0,0
1007,32,26022_3_1,1,Суботівська (177),26022,24,0,0
1007,32,26022_4_0,0,Провесінь (209),26022,23,0,0
1007,32,26022_4_1,1,Суботівська (177),26022,24,0,0
1007,32,26022_5_0,0,Провесінь (209),26022,23,0,0
1007,192,26023_0_1,1,Суботівська (177),26023,24,0,0
1007,192,26023_1_0,0,Провесінь (209),26023,23,0,0
1007,192,26023_1_1,1,Суботівська (177),26023,24,0,0
1007,192,26023_2_0,0,Провесінь (209),26023,23,0,0
1007,192,26023_2_1,1,Суботівська (177),26023,24,0,0
1007,192,26023_3_0,0,Провесінь (209),26023,23,0,0
1007,192,26023_3_1,1,Суботівська (177),26023,24,0,0
1007,192,26023_4_0,0,Провесінь (209),26023,23,0,0
1007,192,26023_4_1,1,Суботівська (177),26023,24,0,0
1007,192,26023_5_0,0,Провесінь (209),26023,23,0,0
1007,192,26024_0_1,1,Суботівська (177),26024,24,0,0
1007,192,26024_1_0,0,Провесінь (209),26024,23,0,0
1007,192,26024_1_1,1,Суботівська (177),26024,24,0,0
1007,192,26024_2_0,0,Провесінь (209),26024,23,0,0
1007,192,26024_2_1,1,Суботівська (177),26024,24,0,0
1007,192,26024_3_0,0,Провесінь (209),26024,23,0,0
1007,192,26024_3_1,1,Суботівська (177),26024,24,0,0
1007,192,26024_4_0,0,Провесінь (209),26024,23,0,0
1007,192,26024_4_1,1,Суботівська (177),26024,24,0,0
1007,192,26024_5_0,0,Провесінь (209),26024,23,0,0
1007,192,26025_0_0,0,Провесінь (209),26025,23,0,0
1007,192,26025_0_1,1,Суботівська (177),26025,24,0,0
1007,192,26025_1_0,0,Провесінь (209),26025,23,0,0
1007,192,26025_1_1,1,Суботівська (177),26025,24,0,0
1007,192,26025_2_0,0,Провесінь (209),26025,23,0,0
1007,192,26025_2_1,1,Суботівська (177),26025,24,0,0
1007,192,26025_3_0,0,Провесінь (209),26025,23,0,0
1007,192,26025_3_1,1,Суботівська (177),26025,24,0,0
1007,192,26025_4_0,0,Провесінь (209),26025,23,0,0
1007,192,26025_4_1,1,Суботівська (177),26025,24,0,0
1007,192,26026_0_0,0,Провесінь (209),26026,23,0,0
1007,192,26026_0_1,1,Суботівська (177),26026,24,0,0
1007,192,26026_1_0,0,Провесінь (209),26026,23,0,0
1007,192,26026_1_1,1,Суботівська (177),26026,24,0,0
1007,192,26026_2_0,0,Провесінь (209),26026,23,0,0
1007,192,26026_2_1,1,Суботівська (177),26026,24,0,0
1007,192,26026_3_0,0,Провесінь (209),26026,23,0,0
1007,192,26026_3_1,1,Суботівська (177),26026,24,0,0
1007,192,26026_4_0,0,Провесінь (209),26026,23,0,0
1007,192,26026_4_1,1,Суботівська (177),26026,24,0,0
1007,192,26027_0_0,0,Провесінь (209),26027,23,0,0
1007,192,26027_0_1,1,Суботівська (177),26027,24,0,0
1007,192,26027_1_0,0,Провесінь (209),26027,23,0,0
1007,192,26027_1_1,1,Суботівська (177),26027,24,0,0
1007,192,26027_2_0,0,Провесінь (209),26027,23,0,0
1007,192,26027_2_1,1,Суботівська (177),26027,24,0,0
1007,192,26027_3_0,0,Провесінь (209),26027,23,0,0
1007,192,26027_3_1,1,Суботівська (177),26027,24,0,0
1007,192,26027_4_0,0,Провесінь (209),26027,23,0,0
1007,192,26027_4_1,1,Суботівська (177),26027,24,0,0
1007,192,26028_0_0,0,Провесінь (209),26028,23,0,0
1007,192,26028_0_1,1,Суботівська (177),26028,24,0,0
1007,192,26028_1_0,0,Провесінь (209),26028,23,0,0
1007,192,26028_1_1,1,Суботівська (177),26028,24,0,0
1007,192,26028_2_0,0,Провесінь (209),26028,23,0,0
1007,192,26028_2_1,1,Суботівська (177),26028,24,0,0
1007,192,26028_3_0,0,Провесінь (209),26028,23,0,0
1007,192,26028_3_1,1,Суботівська (177),26028,24,0,0
1007,192,26028_4_0,0,Провесінь (209),26028,23,0,0
1007,192,26028_4_1,1,Суботівська (177),26028,24,0,0
1007,192,26029_0_1,1,Суботівська (177),26029,24,0,0
1007,192,26029_1_0,0,Провесінь (209),26029,23,0,0
1007,192,26029_1_1,1,Суботівська (177),26029,24,0,0
1007,192,26029_2_0,0,Провесінь (209),26029,23,0,0
1007,192,26029_2_1,1,Суботівська (177),26029,24,0,0
1007,192,26029_3_0,0,Провесінь (209),26029,23,0,0
1007,192,26029_3_1,1,Суботівська (177),26029,24,0,0
1007,192,26029_4_0,0,Провесінь (209),26029,23,0,0
1007,192,26029_4_1,1,Суботівська (177),26029,24,0,0
1007,192,26029_5_0,0,Провесінь (209),26029,23,0,0
1007,192,26030_0_1,1,Суботівська (177),26030,24,0,0
1007,192,26030_1_0,0,Провесінь (209),26030,23,0,0
1007,192,26030_1_1,1,Суботівська (177),26030,24,0,0
1007,192,26030_2_0,0,Провесінь (209),26030,23,0,0
1007,192,26030_2_1,1,Суботівська (177),26030,24,0,0
1007,192,26030_3_0,0,Провесінь (209),26030,23,0,0
1007,192,26030_3_1,1,Суботівська (177),26030,24,0,0
1007,192,26030_4_0,0,Провесінь (209),26030,23,0,0
1007,192,26030_4_1,1,Суботівська (177),26030,24,0,0
1007,192,26030_5_0,0,Провесінь (209),26030,23,0,0
994,32,26031_0_0,0,Підвальна (57),26031,3534,0,0
994,32,26031_0_1,1,Рясне-2 (655),26031,3535,0,0
994,32,26031_1_0,0,Підвальна (57),26031,3534,0,0
994,32,26031_1_1,1,Рясне-2 (655),26031,3535,0,0
994,32,26031_2_0,0,Підвальна (57),26031,3534,0,0
994,32,26031_2_1,1,Рясне-2 (655),26031,3535,0,0
994,32,26031_3_0,0,Підвальна (57),26031,3534,0,0
994,32,26031_3_1,1,Рясне-2 (655),26031,3535,0,0
994,32,26031_4_0,0,Підвальна (57),26031,3534,0,0
994,32,26031_4_1,1,Рясне-2 (655),26031,3535,0,0
994,32,26031_5_0,0,Підвальна (57),26031,3534,0,0
994,32,26031_5_1,1,Рясне-2 (655),26031,3535,0,0
994,32,26031_6_0,0,Підвальна (57),26031,3534,0,0
994,32,26031_6_1,1,Рясне-2 (655),26031,3535,0,0
994,32,26032_0_0,0,Підвальна (57),26032,3534,0,0
994,32,26032_0_1,1,Рясне-2 (655),26032,3535,0,0
994,32,26032_1_0,0,Підвальна (57),26032,3534,0,0
994,32,26032_1_1,1,Рясне-2 (655),26032,3535,0,0
994,32,26032_2_0,0,Підвальна (57),26032,3534,0,0
994,32,26032_2_1,1,Рясне-2 (655),26032,3535,0,0
994,32,26032_3_0,0,Підвальна (57),26032,3534,0,0
994,32,26032_3_1,1,Рясне-2 (655),26032,3535,0,0
994,32,26032_4_0,0,Підвальна (57),26032,3534,0,0
994,32,26032_4_1,1,Рясне-2 (655),26032,3535,0,0
994,32,26032_5_0,0,Підвальна (57),26032,3534,0,0
994,32,26032_5_1,1,Рясне-2 (655),26032,3535,0,0
994,32,26032_6_0,0,Підвальна (57),26032,3534,0,0
994,32,26032_6_1,1,Рясне-2 (655),26032,3535,0,0
994,32,26033_0_0,0,Підвальна (57),26033,3534,0,0
994,32,26033_0_1,1,Рясне-2 (655),26033,3535,0,0
994,32,26033_1_0,0,Підвальна (57),26033,3534,0,0
994,32,26033_1_1,1,Рясне-2 (655),26033,3535,0,0
994,32,26033_2_0,0,Підвальна (57),26033,3534,0,0
994,32,26033_2_1,1,Рясне-2 (655),26033,3535,0,0
994,32,26033_3_0,0,Підвальна (57),26033,3534,0,0
994,32,26033_3_1,1,Рясне-2 (655),26033,3535,0,0
994,32,26033_4_0,0,Підвальна (57),26033,3534,0,0
